Dollar Loss,Year,Sprinkler System Presence
0,2015,Partial sprinkler system present
300,2013,Undetermined
10000,2013,Undetermined
5000,2013,No sprinkler system
250,2015,Partial sprinkler system present
15000,2017,No sprinkler system
5000,2015,Full sprinkler system present
20000,2017,NA
5000,2015,NA
20000,2015,Full sprinkler system present
500,2016,Full sprinkler system present
5000,2016,No sprinkler system
30000,2013,Undetermined
1000,2015,Undetermined
1000,2017,Full sprinkler system present
1000,2017,Full sprinkler system present
4000,2017,NA
2000,2016,Undetermined
1500,2015,No sprinkler system
1000,2017,Partial sprinkler system present
1500,2017,Partial sprinkler system present
1000,2017,Undetermined
10000,2017,No sprinkler system
1500,2017,Undetermined
100000,2017,NA
20000,2014,NA
500,2017,No sprinkler system
50000,2017,Full sprinkler system present
15000,2017,No sprinkler system
45000,2017,Full sprinkler system present
3000,2017,NA
50000,2017,No sprinkler system
0,2016,NA
2000,2014,NA
79,2016,Undetermined
10000,2016,NA
10000,2014,NA
15000,2015,NA
7000,2016,NA
0,2016,Undetermined
6000,2013,NA
0,2017,Full sprinkler system present
60000,2017,Full sprinkler system present
600,2017,No sprinkler system
500,2017,Undetermined
30,2017,Undetermined
0,2017,Partial sprinkler system present
10000,2017,Full sprinkler system present
1,2016,No sprinkler system
2000,2016,Full sprinkler system present
300,2014,No sprinkler system
1500,2014,Undetermined
0,2014,No sprinkler system
25000,2015,NA
4000,2015,NA
0,2013,Full sprinkler system present
0,2016,No sprinkler system
5000,2013,No sprinkler system
2500,2014,Full sprinkler system present
100,2015,Full sprinkler system present
50000,2015,Full sprinkler system present
0,2013,Undetermined
15000,2016,Partial sprinkler system present
20000,2015,NA
500,2015,No sprinkler system
50,2015,No sprinkler system
5000,2013,No sprinkler system
1000,2016,Undetermined
0,2016,Undetermined
10000,2017,No sprinkler system
400,2014,NA
5000,2014,NA
5000,2017,NA
0,2016,No sprinkler system
1000,2013,NA
9000,2015,NA
0,2015,NA
4000,2013,NA
1000,2015,No sprinkler system
0,2013,No sprinkler system
200,2015,Undetermined
1000,2014,NA
100,2016,NA
0,2015,Undetermined
2000,2016,No sprinkler system
6000,2015,NA
15000,2016,NA
0,2017,No sprinkler system
100,2017,No sprinkler system
2000,2014,NA
500,2013,NA
3000,2015,Undetermined
15,2013,No sprinkler system
200,2017,Undetermined
2000,2015,No sprinkler system
600,2016,Full sprinkler system present
100,2016,No sprinkler system
0,2017,Partial sprinkler system present
20000,2014,No sprinkler system
125,2013,Full sprinkler system present
1000,2017,No sprinkler system
500,2014,No sprinkler system
300,2016,No sprinkler system
3000,2016,No sprinkler system
10000,2015,No sprinkler system
500,2014,No sprinkler system
100,2013,No sprinkler system
15,2013,No sprinkler system
50,2017,Full sprinkler system present
500,2015,Full sprinkler system present
3000,2015,Full sprinkler system present
150,2013,Partial sprinkler system present
0,2013,Full sprinkler system present
0,2013,Partial sprinkler system present
500,2013,No sprinkler system
1000,2013,Partial sprinkler system present
2000,2015,Partial sprinkler system present
100,2017,No sprinkler system
2000,2015,Undetermined
1500,2014,Partial sprinkler system present
600,2013,Full sprinkler system present
0,2013,No sprinkler system
200,2017,Undetermined
5,2017,Full sprinkler system present
5000,2013,Undetermined
1000,2017,Partial sprinkler system present
5000,2016,No sprinkler system
5000,2016,Undetermined
500,2015,Partial sprinkler system present
5000,2017,Undetermined
0,2017,No sprinkler system
300,2015,Undetermined
100,2016,Partial sprinkler system present
10000,2015,Full sprinkler system present
3000,2016,No sprinkler system
500,2014,Undetermined
1000,2017,No sprinkler system
30,2015,Undetermined
1500,2014,Full sprinkler system present
5000,2014,No sprinkler system
0,2013,Full sprinkler system present
200,2013,Partial sprinkler system present
0,2014,NA
40,2014,No sprinkler system
10000,2016,NA
6000,2014,NA
200,2016,NA
30000,2016,NA
500,2014,NA
2000,2016,NA
0,2016,Undetermined
5000,2011,NA
0,2011,No sprinkler system
1000,2011,NA
0,2011,NA
500,2011,NA
10000,2011,NA
12000,2011,NA
1000,2011,NA
25,2011,NA
0,2017,NA
12000,2017,NA
50000,2017,NA
0,2017,NA
100,2017,NA
2000,2017,NA
10000,2017,NA
2000,2017,NA
80000,2017,NA
1000,2012,NA
2000,2016,NA
500,2013,Partial sprinkler system present
5000,2015,Partial sprinkler system present
4000,2013,No sprinkler system
10000,2013,Partial sprinkler system present
300,2015,Partial sprinkler system present
500,2013,Undetermined
100,2013,NA
0,2013,NA
10000,2017,NA
5000,2016,NA
1500,2015,No sprinkler system
1000,2014,Full sprinkler system present
3500,2013,No sprinkler system
5,2015,No sprinkler system
0,2016,Partial sprinkler system present
25000,2013,No sprinkler system
15000,2013,No sprinkler system
500,2016,No sprinkler system
0,2012,NA
500,2012,No sprinkler system
1000000,2012,NA
0,2013,NA
0,2014,NA
0,2012,NA
100,2014,No sprinkler system
100,2014,NA
10000,2011,NA
2000,2011,NA
1,2011,NA
500,2011,NA
25000,2011,No sprinkler system
0,2011,NA
0,2011,NA
50,2011,No sprinkler system
8000,2011,NA
400,2015,No sprinkler system
1000,2013,NA
500,2015,NA
0,2015,NA
3500,2015,NA
1000,2015,Full sprinkler system present
200,2014,NA
250,2014,NA
1500,2014,No sprinkler system
500,2016,NA
1000,2013,NA
1000,2015,NA
1000,2014,No sprinkler system
25000,2014,NA
100,2016,NA
3000,2015,No sprinkler system
15000,2016,Undetermined
10,2014,Partial sprinkler system present
3000,2013,No sprinkler system
1500,2015,No sprinkler system
3000,2016,No sprinkler system
5000,2015,No sprinkler system
500,2016,Full sprinkler system present
3000,2014,Undetermined
3000,2015,Partial sprinkler system present
100,2016,Undetermined
5000,2015,Partial sprinkler system present
5000,2015,Full sprinkler system present
1000,2014,No sprinkler system
100,2016,No sprinkler system
0,2013,Partial sprinkler system present
0,2015,Undetermined
20,2013,Partial sprinkler system present
100,2015,Partial sprinkler system present
1000,2014,Undetermined
0,2017,Partial sprinkler system present
1200,2013,No sprinkler system
0,2016,Partial sprinkler system present
2000,2015,Undetermined
2500,2014,No sprinkler system
500,2013,No sprinkler system
1000,2013,Full sprinkler system present
1000,2015,No sprinkler system
1000,2017,Undetermined
10000,2014,No sprinkler system
3800,2017,No sprinkler system
0,2017,Partial sprinkler system present
1000,2016,No sprinkler system
0,2015,Undetermined
0,2017,Undetermined
5000,2014,No sprinkler system
2500,2015,Partial sprinkler system present
25,2015,Undetermined
20000,2015,Full sprinkler system present
0,2016,Partial sprinkler system present
200,2017,No sprinkler system
10000,2017,Undetermined
9000,2014,No sprinkler system
1500,2017,Undetermined
1500,2016,No sprinkler system
0,2016,Partial sprinkler system present
10000,2013,NA
40000,2017,NA
4000,2017,NA
0,2017,NA
7500,2017,NA
12000,2017,No sprinkler system
500,2017,No sprinkler system
5000,2017,No sprinkler system
2,2014,Undetermined
5000,2016,Partial sprinkler system present
1500,2015,Undetermined
1000,2015,Partial sprinkler system present
0,2014,Undetermined
100,2014,Undetermined
5000,2015,No sprinkler system
500,2014,No sprinkler system
1000,2014,Full sprinkler system present
500,2014,Full sprinkler system present
1000,2017,No sprinkler system
10,2015,Full sprinkler system present
8000,2017,NA
5000,2017,NA
2000,2017,NA
0,2017,NA
5000,2017,NA
1000,2017,NA
25000,2017,NA
0,2017,No sprinkler system
3000,2017,NA
20000,2017,No sprinkler system
200,2014,No sprinkler system
4000,2016,No sprinkler system
500,2015,No sprinkler system
500,2016,Undetermined
500,2016,Undetermined
6000,2014,Partial sprinkler system present
3000,2014,Partial sprinkler system present
100,2017,Undetermined
5000,2014,Undetermined
100,2014,Undetermined
1000,2015,No sprinkler system
8000,2011,NA
5000,2011,NA
30000,2011,NA
1000,2011,No sprinkler system
2000,2011,No sprinkler system
150,2011,NA
2000,2011,NA
50,2011,No sprinkler system
10000,2013,Undetermined
5000,2015,Full sprinkler system present
500,2015,No sprinkler system
100,2017,No sprinkler system
1500,2017,No sprinkler system
750,2011,No sprinkler system
200,2011,No sprinkler system
8000,2011,NA
1,2011,No sprinkler system
50,2011,No sprinkler system
4000,2011,NA
1000,2011,NA
3000,2012,NA
50,2013,Partial sprinkler system present
0,2013,NA
1000,2012,No sprinkler system
0,2014,NA
0,2016,NA
10,2015,Undetermined
400,2014,No sprinkler system
500,2014,Undetermined
10,2014,Undetermined
1000,2017,No sprinkler system
0,2016,Undetermined
1000,2014,No sprinkler system
0,2015,Undetermined
1,2015,Full sprinkler system present
300,2015,No sprinkler system
300,2014,No sprinkler system
0,2016,Undetermined
0,2015,Full sprinkler system present
20000,2014,No sprinkler system
1000,2016,Undetermined
5000,2014,Partial sprinkler system present
300,2014,No sprinkler system
0,2017,Full sprinkler system present
500,2016,Undetermined
100,2014,Undetermined
2000,2017,Partial sprinkler system present
20000,2014,Undetermined
5000,2015,No sprinkler system
100,2017,Full sprinkler system present
2000,2014,Partial sprinkler system present
7500,2014,Partial sprinkler system present
200,2017,Full sprinkler system present
5000,2014,Full sprinkler system present
500,2017,Undetermined
10000,2016,No sprinkler system
5000,2016,No sprinkler system
500,2016,Undetermined
250,2017,Undetermined
1000,2017,No sprinkler system
0,2013,Full sprinkler system present
5000,2014,Partial sprinkler system present
0,2017,Partial sprinkler system present
1500,2017,No sprinkler system
0,2015,No sprinkler system
0,2015,Full sprinkler system present
0,2016,Full sprinkler system present
1500,2011,NA
400,2011,NA
0,2011,No sprinkler system
0,2011,Undetermined
300,2011,No sprinkler system
1000,2011,Undetermined
500,2011,Undetermined
500,2011,NA
100,2011,NA
10000,2011,Undetermined
30000,2011,Undetermined
200,2011,NA
800,2011,No sprinkler system
2000,2011,Undetermined
25,2013,Partial sprinkler system present
1500,2016,No sprinkler system
0,2016,No sprinkler system
5000,2016,Undetermined
50,2013,Undetermined
10,2016,No sprinkler system
100,2016,Partial sprinkler system present
20,2014,Undetermined
1,2014,Undetermined
20,2015,Undetermined
4000,2015,Full sprinkler system present
0,2011,NA
500,2011,Partial sprinkler system present
1000,2011,Undetermined
3000,2011,NA
500,2011,No sprinkler system
1500,2011,NA
20,2011,No sprinkler system
0,2016,Undetermined
1500,2016,Undetermined
1500,2017,No sprinkler system
1000,2016,No sprinkler system
5000,2013,No sprinkler system
0,2015,Full sprinkler system present
300,2014,No sprinkler system
500,2013,No sprinkler system
25000,2015,No sprinkler system
2000,2013,Undetermined
10,2014,Undetermined
5000,2016,Undetermined
2000,2013,No sprinkler system
2000,2017,Partial sprinkler system present
2500,2014,Full sprinkler system present
2000,2016,Partial sprinkler system present
1000,2016,No sprinkler system
3000,2017,Full sprinkler system present
1,2014,Undetermined
50,2014,Undetermined
20000,2013,No sprinkler system
5000,2015,Partial sprinkler system present
100,2013,Partial sprinkler system present
0,2014,No sprinkler system
4000,2017,Full sprinkler system present
1000,2017,Undetermined
5000,2017,No sprinkler system
5000,2013,Full sprinkler system present
500,2015,Undetermined
10000,2016,No sprinkler system
1,2016,Partial sprinkler system present
1000,2016,Full sprinkler system present
300,2013,No sprinkler system
2500,2015,Undetermined
50,2016,Partial sprinkler system present
2000,2014,No sprinkler system
1000,2014,No sprinkler system
0,2014,No sprinkler system
9000,2014,No sprinkler system
50,2015,No sprinkler system
5000,2015,Undetermined
500,2017,Partial sprinkler system present
5000,2013,No sprinkler system
0,2016,Undetermined
100,2016,Undetermined
10000,2017,Full sprinkler system present
1500,2015,No sprinkler system
1,2014,No sprinkler system
10000,2016,Full sprinkler system present
3000,2015,No sprinkler system
1000,2016,No sprinkler system
0,2014,NA
0,2014,NA
0,2013,Undetermined
1000,2017,NA
0,2011,NA
500,2015,NA
1000,2016,No sprinkler system
10000,2011,NA
200,2016,No sprinkler system
10,2013,No sprinkler system
10000,2015,No sprinkler system
0,2013,Full sprinkler system present
1000,2016,No sprinkler system
1000,2016,NA
450,2011,No sprinkler system
500,2015,NA
25000,2014,NA
0,2013,No sprinkler system
0,2012,Partial sprinkler system present
0,2015,Undetermined
5000,2017,Partial sprinkler system present
500,2014,Undetermined
1000,2016,No sprinkler system
1500,2014,No sprinkler system
50,2016,Full sprinkler system present
5000,2017,Full sprinkler system present
1500,2017,Undetermined
1000,2017,Full sprinkler system present
200,2017,No sprinkler system
500,2013,Full sprinkler system present
0,2015,NA
300,2011,No sprinkler system
50,2011,No sprinkler system
10000,2015,NA
0,2015,Full sprinkler system present
10000,2012,NA
2000,2013,Undetermined
500,2012,NA
0,2015,Full sprinkler system present
1000,2015,NA
10000,2015,NA
0,2017,No sprinkler system
6000,2012,Undetermined
500,2012,Full sprinkler system present
1000,2014,Undetermined
1000,2016,NA
0,2016,Partial sprinkler system present
0,2015,No sprinkler system
1000,2015,No sprinkler system
100,2017,Undetermined
200,2017,Full sprinkler system present
1000,2017,Partial sprinkler system present
2000,2017,No sprinkler system
5500,2014,NA
20000,2012,No sprinkler system
20,2016,Undetermined
200000,2016,NA
1000,2015,No sprinkler system
0,2017,Partial sprinkler system present
5000,2017,Full sprinkler system present
300,2017,Partial sprinkler system present
500,2017,No sprinkler system
5000,2017,Partial sprinkler system present
0,2017,Partial sprinkler system present
1000,2017,Partial sprinkler system present
300,2017,Partial sprinkler system present
50,2017,No sprinkler system
0,2017,No sprinkler system
5000,2017,Full sprinkler system present
500,2013,Partial sprinkler system present
0,2013,Partial sprinkler system present
0,2013,Partial sprinkler system present
0,2013,Partial sprinkler system present
2500,2013,Full sprinkler system present
25,2013,No sprinkler system
0,2013,No sprinkler system
500,2013,Full sprinkler system present
10000,2013,No sprinkler system
5000,2013,Full sprinkler system present
20000,2013,No sprinkler system
300,2013,Undetermined
3000,2013,No sprinkler system
0,2013,Full sprinkler system present
50000,2012,NA
2000,2014,NA
100000,2016,NA
60000,2015,No sprinkler system
85000,2017,No sprinkler system
175000,2016,NA
200000,2017,NA
50000,2012,No sprinkler system
100000,2017,No sprinkler system
5000,2011,NA
1500,2011,NA
7000,2011,NA
0,2011,NA
1000,2011,NA
1000,2011,NA
10000,2011,NA
200,2011,No sprinkler system
50,2011,NA
50000,2014,NA
300000,2016,NA
0,2013,Undetermined
50,2011,No sprinkler system
100000,2011,No sprinkler system
10000,2011,Partial sprinkler system present
100,2016,NA
10000,2012,Full sprinkler system present
0,2016,Partial sprinkler system present
5000,2015,NA
25000,2015,NA
0,2012,No sprinkler system
300,2012,No sprinkler system
20000,2013,NA
5000,2014,NA
4000,2017,NA
5,2014,Undetermined
300,2011,Partial sprinkler system present
0,2016,Undetermined
1000,2016,No sprinkler system
0,2012,Full sprinkler system present
500,2016,NA
1000,2014,Undetermined
5000,2012,NA
20000,2015,NA
10000,2017,NA
0,2012,Full sprinkler system present
250,2011,Partial sprinkler system present
50,2011,Full sprinkler system present
200,2011,No sprinkler system
50000,2011,No sprinkler system
0,2011,NA
1000,2011,No sprinkler system
0,2011,No sprinkler system
15600,2011,No sprinkler system
2000,2011,NA
60000,2011,No sprinkler system
5000,2011,No sprinkler system
2000,2011,No sprinkler system
8000,2016,NA
150000,2015,NA
35000,2015,NA
5000,2015,No sprinkler system
500,2013,Full sprinkler system present
10000,2015,NA
0,2012,Undetermined
20000,2013,NA
200000,2011,No sprinkler system
400,2011,No sprinkler system
0,2011,No sprinkler system
100000,2011,No sprinkler system
30000,2011,No sprinkler system
